enrollment_id,student_id,course_id,grade
231273,42018,753,A
231274,36465,534,F
231275,32447,728,F
231276,8624,415,F
231277,7210,908,C
231278,19038,109,A
231279,19265,98,F
231280,4468,722,C
231281,15301,852,A
231282,38463,111,B
231283,14460,769,B
231284,41740,893,B
231285,49279,863,D
231286,17954,500,F
231287,34797,173,A
231288,44738,65,A
231289,10030,304,C
231290,25343,311,B
231291,791,898,A
231292,15961,238,F
231293,15792,716,C
231294,11748,93,B
231295,19851,162,A
231296,33327,114,C
231297,28156,942,A
231298,17144,557,A
231299,23952,141,C
231300,2317,80,A
231301,33347,99,F
231302,20346,254,C
231303,1098,335,D
231304,45783,62,B
231305,23647,50,D
231306,30773,912,C
231307,4309,528,F
231308,11914,872,B
231309,97,908,B
231310,42252,287,A
231311,18149,553,A
231312,20355,404,A
231313,13024,457,F
231314,19586,953,B
231315,15545,362,B
231316,31675,147,F
231317,16322,24,B
231318,7129,205,B
231319,14143,894,D
231320,32404,291,A
231321,7477,584,A
231322,18418,429,F
231323,34320,518,D
231324,20830,782,F
231325,17511,928,C
231326,13387,790,B
231327,39953,162,D
231328,3251,756,D
231329,43690,806,A
231330,46665,260,C
231331,227,612,B
231332,48893,326,B
231333,11890,754,F
231334,18097,262,D
231335,3641,416,A
231336,23297,835,B
231337,27007,83,F
231338,23394,890,D
231339,43542,599,C
231340,8365,990,D
231341,38673,813,B
231342,36777,951,D
231343,2703,441,A
231344,18428,873,B
231345,48029,895,F
231346,48035,808,A
231347,42888,2,B
231348,16296,444,C
231349,14792,169,A
231350,22178,133,F
231351,32007,492,C
231352,20808,164,B
231353,36031,516,F
231354,3877,178,A
231355,22208,840,A
231356,40472,731,D
231357,8592,573,D
231358,28977,713,A
231359,11416,358,A
231360,21917,162,D
231361,16990,250,B
231362,11405,364,D
231363,36722,956,C
231364,1279,558,B
231365,43543,591,C
231366,5507,601,F
231367,6824,441,C
231368,21658,916,F
231369,33229,691,A
231370,48115,25,B
231371,44336,556,A
231372,12239,706,C
231373,20595,792,F
231374,46183,546,A
231375,33847,392,F
231376,5320,927,A
231377,1342,137,A
231378,12694,571,B
231379,3309,132,B
231380,11344,964,B
231381,15206,286,A
231382,49234,870,C
231383,15114,207,D
231384,3905,520,B
231385,48863,694,D
231386,43058,631,A
231387,58,190,B
231388,694,804,B
231389,23230,251,D
231390,1144,523,F
231391,8530,35,C
231392,23347,912,C
231393,48895,603,D
231394,14770,765,F
231395,34789,443,C
231396,23349,55,C
231397,5305,109,D
231398,48759,18,D
231399,24914,188,C
231400,34227,450,B
231401,39216,115,A
231402,33107,820,F
231403,10815,228,C
231404,29914,417,A
231405,1372,59,F
231406,20066,576,F
231407,3150,681,B
231408,16101,742,D
231409,46870,23,A
231410,34238,71,F
231411,12001,103,A
231412,17408,411,A
231413,40776,464,A
231414,27982,354,A
231415,1134,984,D
231416,10002,918,B
231417,48280,686,A
231418,10224,333,A
231419,43920,49,B
231420,4595,176,B
231421,18444,822,C
231422,28334,400,B
231423,27125,901,C
231424,43525,932,B
231425,34690,505,F
231426,47959,177,B
231427,37633,755,A
231428,13576,164,D
231429,19936,756,F
231430,4333,416,A
231431,24944,77,C
231432,27716,997,C
231433,18272,877,A
231434,43865,662,C
231435,17694,862,D
231436,17406,762,C
231437,24085,275,A
231438,45869,294,A
231439,47236,121,A
231440,30441,126,F
231441,40249,562,C
231442,38387,653,B
231443,35543,783,C
231444,42781,128,A
231445,36795,145,A
231446,46018,528,A
231447,46081,746,D
231448,5991,797,C
231449,48174,590,B
231450,11707,498,F
231451,26660,604,B
231452,8282,352,A
231453,40138,974,C
231454,19297,660,C
231455,12359,203,C
231456,24160,651,B
231457,39096,605,D
231458,48906,246,D
231459,9768,21,F
231460,32125,621,C
231461,24411,5,C
231462,2508,584,A
231463,29532,286,C
231464,1735,353,D
231465,47447,749,B
231466,8224,915,B
231467,5242,759,A
231468,25869,35,A
231469,18455,457,A
231470,29127,666,A
231471,47676,381,A
231472,6921,748,F
231473,20343,485,C
231474,22606,753,A
231475,5502,276,B
231476,45539,458,D
231477,47842,893,D
231478,2263,363,C
231479,42487,336,C
231480,45024,906,A
231481,5552,278,A
231482,37780,610,B
231483,8668,481,D
231484,2214,180,D
231485,3599,102,B
231486,17394,581,A
231487,4038,549,F
231488,35205,16,F
231489,14917,279,F
231490,40414,73,B
231491,32947,541,F
231492,44284,787,A
231493,21792,186,F
231494,5729,633,C
231495,25237,533,D
231496,12509,656,A
231497,7057,221,C
231498,6493,83,B
231499,11536,169,B
231500,22352,412,D
231501,1476,124,C
231502,43253,498,B
231503,43907,49,B
231504,29431,67,C
231505,34625,838,A
231506,34849,397,C
231507,15336,678,C
231508,18253,945,B
231509,35302,70,F
231510,37428,195,C
231511,27276,738,B
231512,15119,261,A
231513,3612,469,A
231514,20588,577,C
231515,36039,377,C
231516,26767,59,B
231517,29574,131,A
231518,44119,152,D
231519,3868,635,A
231520,38811,20,A
231521,38750,761,C
231522,17953,531,D
231523,34829,153,D
231524,16349,82,C
231525,47826,896,A
231526,26256,494,A
231527,37296,742,D
231528,26734,729,A
231529,4546,202,C
231530,24749,755,A
231531,23865,373,F
231532,42295,629,F
231533,12389,918,B
231534,38327,945,F
231535,2807,878,A
231536,31317,97,F
231537,3656,117,A
231538,49365,917,F
231539,29047,557,B
231540,13646,512,D
231541,41420,412,C
231542,15051,130,B
231543,10954,434,F
231544,43616,885,C
231545,37334,835,B
231546,27567,105,D
231547,39747,641,D
231548,38706,960,B
231549,32094,371,C
231550,30203,732,D
231551,23065,595,B
231552,29496,841,F
231553,46947,477,B
231554,35499,19,A
231555,17393,20,B
231556,41732,528,A
231557,22419,679,B
231558,25130,403,A
231559,10214,891,F
231560,13485,929,F
231561,1953,243,C
231562,49786,867,B
231563,31011,212,A
231564,33132,874,F
231565,34544,255,F
231566,17766,768,C
231567,16344,736,A
231568,27330,719,D
231569,4668,376,A
231570,19224,326,C
231571,30815,49,F
231572,39892,962,C
231573,18976,890,C
231574,39443,878,F
231575,33037,620,B
231576,43241,549,D
231577,34317,610,D
231578,33289,378,B
231579,42129,977,A
231580,43291,473,B
231581,33531,249,B
231582,33940,996,B
231583,25098,993,C
231584,37848,872,A
231585,18487,103,C
231586,17874,733,F
231587,46512,429,A
231588,40417,395,D
231589,28717,20,D
231590,35172,807,D
231591,49181,810,F
231592,44395,111,A
231593,8085,677,B
231594,17830,645,F
231595,5242,856,C
231596,7925,494,B
231597,16940,226,B
231598,24156,704,B
231599,48326,308,A
231600,2531,479,D
231601,24553,941,C
231602,46051,586,A
231603,29415,486,D
231604,37748,37,C
231605,18037,862,D
231606,45930,376,C
231607,31993,328,B
231608,12723,42,D
231609,38342,475,A
231610,18046,581,C
231611,33146,906,D
231612,19961,5,B
231613,17311,975,F
231614,30999,218,C
231615,6527,391,D
231616,9799,723,C
231617,45005,272,D
231618,25266,521,F
231619,5343,225,A
231620,9051,548,D
231621,1093,66,A
231622,12675,467,C
231623,32303,385,C
231624,10393,441,F
231625,6635,341,A
231626,43223,406,F
231627,14241,726,D
231628,43765,47,A
231629,244,448,F
231630,2773,439,A
231631,32169,253,D
231632,30607,927,C
231633,38011,617,D
231634,45466,478,B
231635,16286,767,F
231636,17472,81,B
231637,579,518,C
231638,31214,585,D
231639,13940,914,D
231640,34174,568,A
231641,3804,367,B
231642,42601,10,B
231643,38718,666,D
231644,9172,887,D
231645,35924,878,F
231646,23001,161,D
231647,29415,205,C
231648,18786,164,F
231649,37068,552,F
231650,22835,902,C
231651,30570,648,B
231652,45930,242,D
231653,7551,714,A
231654,1764,575,A
231655,45305,607,F
231656,2907,782,C
231657,42062,732,C
231658,32291,381,F
231659,39456,693,B
231660,16076,740,A
231661,49962,588,A
231662,18186,238,C
231663,5933,455,F
231664,14402,192,C
231665,120,550,A
231666,37605,490,B
231667,43213,87,A
231668,40835,424,A
231669,9014,148,D
231670,14461,105,A
231671,14499,860,F
231672,8218,970,F
231673,20767,951,C
231674,36101,197,A
231675,36858,2,A
231676,40417,529,A
231677,31221,784,F
231678,45899,207,F
231679,47210,949,C
231680,15359,571,D
231681,41,694,D
231682,18179,155,D
231683,31828,113,B
231684,29123,304,A
231685,47824,404,F
231686,37131,499,C
231687,45722,591,A
231688,45973,537,F
231689,20755,275,A
231690,14974,336,C
231691,34439,994,F
231692,2912,621,D
231693,42246,423,B
231694,25987,230,A
231695,15344,920,C
231696,43174,601,F
231697,45055,302,D
231698,3177,202,B
231699,28197,255,F
231700,24158,642,F
231701,37184,609,C
231702,37016,688,A
231703,657,134,A
231704,39916,701,A
231705,37158,255,A
231706,28993,259,B
231707,24109,593,F
231708,28576,220,D
231709,49938,858,C
231710,36078,981,A
231711,27822,52,A
231712,18749,672,A
231713,10521,245,B
231714,8473,563,C
231715,39462,374,F
231716,48732,844,C
231717,43182,871,C
231718,22112,170,B
231719,1936,598,C
231720,8308,814,D
231721,16329,640,D
231722,6633,102,F
231723,24700,860,A
231724,39856,458,A
231725,6551,660,B
231726,1827,455,F
231727,18990,844,A
231728,34829,160,C
231729,41766,667,F
231730,4397,157,F
231731,37075,669,A
231732,7288,866,F
231733,37473,855,C
231734,35553,785,F
231735,447,750,D
231736,37392,758,A
231737,7331,45,D
231738,8946,917,A
231739,34879,613,A
231740,16886,478,D
231741,33019,965,F
231742,31884,283,D
231743,32875,854,B
231744,40571,803,A
231745,13282,365,A
231746,4131,725,D
231747,43788,483,F
231748,5955,255,B
231749,21503,141,F
231750,16872,138,C
231751,47444,487,F
231752,22041,879,F
231753,38094,369,D
231754,42489,896,D
231755,41650,908,F
231756,30286,30,A
231757,4714,840,F
231758,32384,612,A
231759,31429,257,F
231760,42469,337,D
231761,7731,470,D
231762,16686,330,B
231763,37602,554,D
231764,32014,571,A
231765,19264,17,C
231766,6458,102,A
231767,19206,87,C
231768,3435,376,F
231769,28720,876,B
231770,49785,464,D
231771,22855,237,B
231772,44694,947,F
231773,38772,172,C
231774,34611,67,A
231775,28395,475,A
231776,11735,701,F
231777,8973,612,F
231778,26445,657,B
231779,6235,672,F
231780,44837,191,A
231781,16077,780,B
231782,22047,130,F
231783,3874,68,D
231784,20802,73,A
231785,35754,701,A
231786,29151,168,F
231787,46144,793,F
231788,360,420,B
231789,49604,379,D
231790,21433,331,C
231791,19147,658,C
231792,42026,686,A
231793,15807,940,C
231794,1467,996,C
231795,49196,279,B
231796,40214,654,F
231797,19419,391,C
231798,20127,541,C
231799,582,791,C
231800,15258,602,F
231801,1638,590,C
231802,40029,162,C
231803,31929,735,F
231804,12690,996,C
231805,18671,245,B
231806,39889,853,A
231807,10583,373,D
231808,4938,495,C
231809,4422,816,F
231810,44967,311,F
231811,27042,330,F
231812,4823,462,A
231813,36503,660,C
231814,38893,877,A
231815,40799,429,C
231816,31204,372,F
231817,6254,946,F
231818,14812,938,D
231819,6635,391,C
231820,16359,304,A
231821,4298,346,D
231822,38718,449,F
231823,20607,920,D
231824,759,983,C
231825,21731,567,C
231826,22412,66,D
231827,21528,985,D
231828,3773,44,D
231829,43821,852,B
231830,41406,274,F
231831,36988,959,B
231832,13615,706,B
231833,4230,267,D
231834,18365,852,A
231835,27092,186,C
231836,40393,985,F
231837,45925,77,F
231838,21352,661,D
231839,20761,547,C
231840,13859,770,F
231841,35307,745,D
231842,20495,299,D
231843,45923,119,B
231844,44216,442,F
231845,31537,291,A
231846,22156,237,C
231847,17920,996,F
231848,40035,524,D
231849,8270,41,F
231850,18073,496,A
231851,16829,648,B
231852,10806,221,F
231853,11301,446,A
231854,28020,521,F
231855,18605,57,F
231856,29966,153,C
231857,28242,363,F
231858,46569,327,F
231859,31448,252,B
231860,48053,351,A
231861,17113,652,F
231862,32346,659,B
231863,1118,831,A
231864,25213,841,C
231865,18826,249,B
231866,46215,302,F
231867,6618,673,D
231868,32728,510,B
231869,24346,382,D
231870,49291,83,D
231871,20807,489,F
231872,11121,257,D
231873,48132,924,A
231874,7662,76,D
231875,6988,543,A
231876,29087,491,D
231877,22168,70,F
231878,3065,116,A
231879,15396,782,C
231880,2102,755,A
231881,7196,59,D
231882,32650,30,A
231883,18944,9,F
231884,8177,766,D
231885,30526,215,B
231886,46912,376,D
231887,1239,643,C
231888,31733,64,F
231889,2694,223,B
231890,25623,171,B
231891,40157,267,F
231892,24070,785,F
231893,28540,680,A
231894,18776,225,A
231895,37422,619,C
231896,7772,54,F
231897,18142,813,D
231898,23185,917,B
231899,38368,495,C
231900,25428,438,D
231901,10386,14,A
231902,34710,23,D
231903,1575,390,F
231904,6762,874,F
231905,21109,572,C
231906,1503,845,B
231907,8457,859,C
231908,16067,471,C
231909,15416,901,F
231910,26736,556,A
231911,5338,247,C
231912,3747,616,B
231913,45525,105,A
231914,33167,756,A
231915,44832,156,F
231916,14125,555,D
231917,461,376,F
231918,17016,337,A
231919,191,392,A
231920,15480,130,D
231921,32532,807,C
231922,24315,706,A
231923,2053,16,C
231924,49959,867,A
231925,9498,638,C
231926,18836,656,F
231927,19050,474,A
231928,34732,809,F
231929,41242,619,C
231930,42840,77,C
231931,39319,403,C
231932,15089,966,F
231933,29101,292,A
231934,36260,987,B
231935,40693,329,B
231936,30610,955,F
231937,41888,431,A
231938,29534,699,A
231939,11508,881,A
231940,46840,903,C
231941,39120,932,B
231942,34802,451,D
231943,41175,728,B
231944,39691,338,C
231945,29716,470,A
231946,21234,650,A
231947,14246,652,C
231948,2133,633,C
231949,18402,743,A
231950,16208,962,F
231951,6808,801,F
231952,48915,467,D
231953,38179,625,C
231954,17872,89,F
231955,19256,912,B
231956,31047,101,A
231957,25635,331,D
231958,41184,171,D
231959,7382,905,D
231960,7097,863,D
231961,23368,372,B
231962,3332,549,A
231963,20252,525,D
231964,39865,45,D
231965,2002,407,A
231966,15905,579,B
231967,25659,798,B
231968,16737,920,B
231969,41262,548,C
231970,37701,134,C
231971,25800,624,C
231972,31159,304,A
231973,45745,559,A
231974,38421,818,C
231975,13818,985,B
231976,32549,953,D
231977,23108,515,A
231978,3775,463,C
231979,30910,928,C
231980,17083,318,A
231981,35887,876,F
231982,29027,716,A
231983,7917,966,F
231984,12254,965,A
231985,18803,50,D
231986,26036,721,B
231987,15051,786,B
231988,48640,901,F
231989,23628,666,B
231990,35919,658,C
231991,48876,180,F
231992,8950,870,F
231993,2857,360,D
231994,6821,4,D
231995,12574,914,F
231996,26194,455,A
231997,6331,531,C
231998,44139,857,A
231999,48150,217,C
232000,42130,876,B
232001,11359,973,D
232002,28439,649,C
232003,14093,725,F
232004,14578,943,A
232005,48120,4,A
232006,5215,62,C
232007,28445,289,C
232008,17925,200,A
232009,39194,845,B
232010,14525,954,F
232011,13598,589,A
232012,31748,345,D
232013,15803,199,D
232014,39446,728,D
232015,29744,823,A
232016,38358,435,F
232017,37989,730,F
232018,39596,375,F
232019,1904,392,F
232020,19683,810,D
232021,9453,503,D
232022,7991,924,F
232023,23491,511,C
232024,38680,688,A
232025,45112,470,A
232026,12986,325,F
232027,35335,822,C
232028,2685,757,D
232029,14991,218,D
232030,7720,854,C
232031,18611,721,F
232032,44458,205,D
232033,7014,546,D
232034,34727,957,D
232035,9701,745,D
232036,12953,916,C
232037,31647,718,D
232038,40048,43,C
232039,14784,592,C
232040,8019,936,B
232041,47736,550,C
232042,6205,911,F
232043,41675,960,F
232044,27524,784,C
232045,45264,868,D
232046,44084,332,B
232047,11056,732,A
232048,32791,311,B
232049,47872,441,D
232050,24087,381,B
232051,19761,42,B
232052,40983,929,A
232053,11580,327,D
232054,42140,483,B
232055,46064,405,C
232056,21496,646,D
232057,6221,237,A
232058,17012,918,A
232059,48381,617,D
232060,36065,33,F
232061,32992,305,F
232062,4317,721,F
232063,27064,630,D
232064,2650,377,F
232065,17063,676,A
232066,46215,654,C
232067,39480,695,F
232068,47732,10,B
232069,35569,221,A
232070,29974,876,B
232071,31006,183,F
232072,22242,34,F
232073,28194,459,A
232074,31886,741,C
232075,5571,848,C
232076,18976,768,A
232077,18963,151,F
232078,42735,821,A
232079,17715,412,B
232080,22073,561,F
232081,21299,193,F
232082,41304,744,B
232083,12527,111,D
232084,38720,337,D
232085,30387,20,F
232086,6056,261,C
232087,12479,564,F
232088,24036,796,F
232089,27069,331,B
232090,28011,999,D
232091,40796,328,F
232092,595,395,B
232093,12706,581,D
232094,9682,380,D
232095,46683,975,A
232096,33967,538,C
232097,48812,554,C
232098,3151,332,B
232099,14517,482,C
232100,6184,274,D
232101,21201,66,B
232102,14776,553,B
232103,18626,554,D
232104,4514,454,D
232105,37311,347,C
232106,30408,440,A
232107,5884,941,C
232108,13409,771,B
232109,36115,701,C
232110,5449,303,F
232111,39286,946,A
232112,25825,182,D
232113,40216,341,C
232114,16518,105,B
232115,13172,740,D
232116,41999,524,B
232117,11252,720,F
232118,1304,752,C
232119,40395,483,A
232120,10721,718,A
232121,24523,576,D
232122,49263,261,F
232123,6775,529,A
232124,3462,250,F
232125,435,416,B
232126,31452,45,B
232127,35212,761,B
232128,9765,140,F
232129,8723,916,A
232130,15586,250,C
232131,39506,643,C
232132,6825,928,F
232133,11530,830,F
232134,24051,628,A
232135,20509,827,F
232136,30984,631,D
232137,9641,64,A
232138,379,212,A
232139,23682,50,C
232140,37971,545,B
232141,4864,224,A
232142,17533,691,F
232143,5184,987,F
232144,25486,688,C
232145,38024,618,B
232146,6213,319,A
232147,14255,179,F
232148,45305,584,F
232149,18173,652,F
232150,13602,407,D
232151,12843,529,F
232152,21422,484,F
232153,18322,603,C
232154,21646,837,D
232155,13815,957,F
232156,14102,794,F
232157,20809,988,F
232158,24986,90,B
232159,22280,960,A
232160,32633,273,F
232161,24551,438,D
232162,1583,807,D
232163,37338,723,F
232164,38540,405,B
232165,31637,693,F
232166,29807,392,C
232167,38811,279,B
232168,18585,154,C
232169,7756,87,A
232170,44180,396,A
232171,35969,307,B
232172,7466,567,F
232173,23092,125,C
232174,7668,319,C
232175,10811,767,B
232176,28620,41,A
232177,15817,798,D
232178,47,588,F
232179,2864,673,C
232180,15402,41,F
232181,31056,150,C
232182,17038,585,B
232183,15685,130,C
232184,39365,143,D
232185,32691,253,A
232186,5034,371,B
232187,2923,495,A
232188,7704,520,A
232189,32171,613,C
232190,46965,263,C
232191,46221,310,F
232192,7197,571,A
232193,3784,376,D
232194,34650,485,D
232195,41221,66,A
232196,23635,967,D
232197,6858,62,B
232198,32386,531,A
232199,30268,581,B
232200,37736,481,C
232201,43199,692,C
232202,6831,423,C
232203,17077,89,B
232204,43968,718,C
232205,32888,927,B
232206,32494,200,C
232207,6476,661,B
232208,13534,59,D
232209,1457,165,A
232210,14244,696,D
232211,38715,931,A
232212,17142,202,A
232213,6722,976,F
232214,15550,177,D
232215,7716,307,A
232216,16388,4,F
232217,3698,418,A
232218,13369,316,F
232219,21519,465,D
232220,33015,525,D
232221,47765,5,B
232222,23988,59,B
232223,27620,522,C
232224,42110,482,F
232225,31363,881,A
232226,41008,859,C
232227,31322,355,B
232228,39377,984,A
232229,26556,641,A
232230,12407,116,F
232231,18184,319,F
232232,43993,410,B
232233,15290,41,F
232234,14599,329,A
232235,45721,289,A
232236,37402,15,A
232237,23880,509,A
232238,5137,767,B
232239,3021,141,A
232240,23894,376,B
232241,1977,920,B
232242,43016,347,C
232243,11568,55,F
232244,48596,106,B
232245,4079,934,B
232246,10240,797,D
232247,38586,73,D
232248,37235,453,A
232249,14445,653,D
232250,28857,77,B
232251,30177,48,A
232252,32470,30,C
232253,48624,612,A
232254,47466,397,D
232255,15484,793,A
232256,2231,601,B
232257,17547,770,B
232258,18651,399,F
232259,46884,491,D
232260,33120,933,D
232261,35300,312,B
232262,34833,106,A
232263,39757,126,A
232264,6819,921,B
232265,16828,574,D
232266,39186,213,D
232267,19098,970,C
232268,42227,313,D
232269,45687,388,D
232270,14339,954,B
232271,29677,439,A
232272,17887,19,C
232273,25204,554,D
232274,49711,911,A
232275,11800,378,B
232276,39794,408,D
232277,16297,752,F
232278,15816,107,D
232279,35822,193,A
232280,39171,233,D
232281,45996,357,A
232282,595,322,A
232283,27278,271,D
232284,42560,211,B
232285,43992,143,B
232286,9934,500,C
232287,22603,931,F
232288,15078,408,D
232289,3982,332,F
232290,43426,380,F
232291,7533,812,C
232292,25999,608,F
232293,38217,879,B
232294,20614,976,F
232295,38720,63,A
232296,31760,707,C
232297,1597,20,B
232298,13710,723,D
232299,31392,209,C
232300,10271,294,A
232301,3209,655,F
232302,7650,325,C
232303,42689,140,A
232304,42053,573,D
232305,6904,473,B
232306,31254,563,F
232307,486,504,B
232308,8359,765,A
232309,1225,398,D
232310,20722,255,F
232311,33859,891,F
232312,18046,998,B
232313,40181,495,B
232314,15289,696,B
232315,48720,255,D
232316,14382,187,B
232317,19311,437,A
232318,23346,791,D
232319,14432,26,F
232320,42071,406,D
232321,29837,709,A
232322,5190,331,C
232323,23180,206,B
232324,23354,449,B
232325,17295,999,B
232326,38802,46,B
232327,44875,282,C
232328,23932,951,D
232329,21042,721,B
232330,19323,540,D
232331,19970,652,A
232332,41121,274,F
232333,2192,650,B
232334,25405,189,D
232335,45830,484,B
232336,34282,614,C
232337,24732,468,B
232338,40320,551,D
232339,16045,971,B
232340,31385,754,F
232341,30378,69,C
232342,2665,947,F
232343,10336,207,D
232344,43017,414,D
232345,33854,253,F
232346,374,706,A
232347,44353,846,F
232348,39137,715,F
232349,8298,493,D
232350,9032,441,F
232351,9151,810,B
232352,30253,216,A
232353,44404,776,F
232354,12251,832,B
232355,10805,820,A
232356,2566,350,B
232357,25308,145,A
232358,34868,670,D
232359,9880,197,A
232360,15721,896,A
232361,27477,349,D
232362,13949,482,F
232363,27319,919,F
232364,25005,987,D
232365,38352,979,D
232366,43189,699,D
232367,43940,38,D
232368,13729,678,F
232369,17438,924,F
232370,25498,201,B
232371,14958,402,A
232372,33188,487,F
232373,23598,435,A
232374,13548,2,D
232375,30684,131,B
232376,23395,252,B
232377,44965,517,C
232378,9587,60,A
232379,8421,633,B
232380,35544,502,B
232381,44976,251,F
232382,39291,757,B
232383,12003,641,D
232384,18372,693,D
232385,15163,829,F
232386,30015,558,F
232387,2383,126,C
232388,41286,803,F
232389,3956,439,F
232390,34552,434,F
232391,43047,544,B
232392,31094,371,D
232393,15641,743,D
232394,30353,671,F
232395,24200,612,F
232396,14510,469,A
232397,45478,442,D
232398,29509,376,F
232399,11762,576,B
232400,20431,889,C
232401,25535,207,F
232402,13109,346,A
232403,22908,41,C
232404,30463,932,C
232405,5623,879,F
232406,43640,691,F
232407,35931,95,A
232408,16801,648,C
232409,17359,495,B
232410,18768,5,B
232411,41410,193,D
232412,27438,144,A
232413,1944,766,D
232414,8397,686,F
232415,40284,397,B
232416,2879,325,C
232417,3319,293,B
232418,33964,768,C
232419,1261,409,F
232420,49150,69,C
232421,21964,450,D
232422,17777,301,A
232423,34824,923,B
232424,16420,349,C
232425,32131,254,A
232426,45935,115,A
232427,5669,855,F
232428,9947,731,C
232429,22025,382,C
232430,37631,520,F
232431,20265,748,D
232432,26229,854,B
232433,1409,126,D
232434,39882,153,B
232435,48159,575,C
232436,31367,56,F
232437,36987,431,D
232438,31996,854,B
232439,5113,142,C
232440,12528,769,F
232441,16615,438,F
232442,16470,489,C
232443,25541,812,F
232444,26700,710,F
232445,22156,288,F
232446,3285,922,A
232447,15241,295,F
232448,48280,150,D
232449,19710,555,B
232450,40002,746,C
232451,24563,373,A
232452,49508,441,B
232453,6912,760,C
232454,17153,600,A
232455,303,681,B
232456,3966,38,F
232457,9018,611,F
232458,29315,129,F
232459,46686,86,B
232460,45935,867,B
232461,24983,26,B
232462,7194,456,C
232463,36832,259,C
232464,31319,756,D
232465,29651,556,A
232466,39911,811,C
232467,10123,413,D
232468,26652,190,B
232469,48866,245,B
232470,8579,349,C
232471,42550,352,A
232472,45993,897,F
232473,49636,977,D
232474,25032,231,D
232475,13716,110,D
232476,48518,56,C
232477,35534,205,F
232478,36708,545,F
232479,37465,990,B
232480,26932,548,C
232481,44477,267,F
232482,15719,869,D
232483,10263,281,C
232484,2433,369,F
232485,26805,790,A
232486,35617,613,C
232487,44058,313,C
232488,39925,790,A
232489,23246,452,D
232490,22231,922,D
232491,10564,629,F
232492,24452,434,F
232493,18939,380,F
232494,7307,860,F
232495,6755,908,B
232496,31741,785,D
232497,31587,282,A
232498,21776,79,F
232499,12438,329,C
232500,34957,982,B
232501,19165,406,B
232502,25610,434,A
232503,34622,109,D
232504,37096,410,D
232505,45,234,F
232506,11106,142,F
232507,6016,503,A
232508,43500,18,B
232509,28287,537,B
232510,1760,129,B
232511,10615,213,D
232512,23113,896,C
232513,34458,332,D
232514,34100,506,A
232515,23164,686,B
232516,28871,961,D
232517,44267,237,C
232518,20565,38,A
232519,37153,528,F
232520,2532,203,F
232521,8729,102,D
232522,19039,525,C
232523,23808,130,B
232524,18009,421,F
232525,6574,396,D
232526,5095,818,B
232527,12523,808,D
232528,11445,688,C
232529,41141,618,A
232530,27953,213,D
232531,21193,13,F
232532,48722,623,B
232533,11131,806,A
232534,20977,52,C
232535,31035,557,B
232536,38164,724,F
232537,37124,69,A
232538,44290,761,F
232539,25982,201,C
232540,44643,427,C
232541,41884,689,C
232542,9781,102,A
232543,48103,101,C
232544,46286,186,A
232545,39211,529,C
232546,21316,180,B
232547,43844,792,C
232548,9749,367,C
232549,1667,286,B
232550,34033,860,A
232551,5293,172,F
232552,38985,38,F
232553,8699,586,C
232554,8867,751,B
232555,45631,576,C
232556,47443,67,A
232557,26357,974,F
232558,14734,180,D
232559,19872,114,B
232560,15574,811,C
232561,44560,327,D
232562,41240,751,F
232563,7844,358,F
232564,25921,350,D
232565,8810,150,A
232566,11739,295,B
232567,14984,446,D
232568,16525,817,B
232569,29113,790,F
232570,34781,55,C
232571,4904,257,D
232572,34910,499,C
232573,40034,851,A
232574,27268,655,D
232575,6101,334,D
232576,12844,279,A
232577,43537,793,B
232578,46462,853,D
232579,47931,404,A
232580,5220,990,B
232581,40825,288,B
232582,37775,983,B
232583,37575,540,A
232584,36119,421,D
232585,33624,559,D
232586,32726,264,B
232587,36142,294,C
232588,11733,562,F
232589,46887,580,A
232590,19729,744,C
232591,9842,255,A
232592,45492,451,C
232593,31572,133,D
232594,4485,66,D
232595,12833,356,B
232596,31334,363,A
232597,13237,612,A
232598,47840,733,B
232599,30545,368,C
232600,39883,854,A
232601,10429,733,D
232602,38068,281,A
232603,32176,155,A
232604,5630,92,D
232605,38203,196,F
232606,7210,788,B
232607,45157,135,A
232608,7778,700,F
232609,14763,5,C
232610,38956,812,A
232611,47651,195,C
232612,29182,613,B
232613,10011,487,F
232614,24576,736,F
232615,4969,285,D
232616,10065,809,F
232617,11728,336,C
232618,27627,326,F
232619,7812,221,A
232620,20133,115,F
232621,18340,279,A
232622,22431,713,B
232623,9919,791,C
232624,465,213,D
232625,12716,371,D
232626,25578,267,C
232627,44881,403,C
232628,6505,407,A
232629,15759,644,F
232630,48593,734,B
232631,11962,384,F
232632,11025,374,F
232633,32546,338,D
232634,432,438,D
232635,27250,303,B
232636,17355,930,B
232637,5858,628,D
232638,47546,444,A
232639,40167,86,D
232640,36513,807,A
232641,11490,632,D
232642,46692,796,A
232643,20796,240,A
232644,16005,633,C
232645,26460,477,B
232646,5444,284,F
232647,11967,256,D
232648,26864,6,C
232649,18764,58,F
232650,26577,123,C
232651,33432,157,F
232652,30559,77,D
232653,38196,949,C
232654,19124,351,A
232655,12334,83,B
232656,14187,731,B
232657,7681,90,B
232658,21895,502,F
232659,16660,791,F
232660,12124,540,C
232661,30121,345,A
232662,12244,614,A
232663,26029,705,F
232664,23507,620,F
232665,11689,925,F
232666,18797,343,D
232667,29036,529,D
232668,30504,946,B
232669,19167,965,F
232670,15178,640,D
232671,31862,921,B
232672,31958,613,A
